Basis,Line,Product group,,Rate,Yield,Uptime
Run Time,E26,Shrink Sleeve,0.88,5861.505578409887,,
Run Time,E26,Shrink Sleeve,0.89,5905.185230012955,,
Run Time,E26,Shrink Sleeve,0.9,5967.720980201037,,
Run Time,E26,Shrink Sleeve,0.91,5983.384566501848,,
Run Time,E26,Shrink Sleeve,0.92,6041.61669760837,,
Run Time,E26,Shrink Sleeve,0.93,6082.008373572525,,
Run Time,E26,Shrink Sleeve,0.94,6187.482079689634,,
Run Time,E26,Shrink Sleeve,0.95,6275.931006975817,,
Run Time,E26,Shrink Sleeve,0.96,6435.226306383772,,
Run Time,E26,Shrink Sleeve,0.97,6665.004042773552,,
Run Time,E26,Shrink Sleeve,0.98,6971.713630171485,,
Run Time,E26,Shrink Sleeve,0.99,7288.399147255497,,
Run Time,E26,Shrink Sleeve,1.0,9706.794381894822,,
Run Time,E26,Dec. Surfaces/others,0.5,,2158.9997222222228,
Run Time,E26,Dec. Surfaces/others,0.51,,2182.2063263086065,
Run Time,E26,Dec. Surfaces/others,0.52,,2186.09082419952,
Run Time,E26,Dec. Surfaces/others,0.53,,2186.2182458857587,
Run Time,E26,Dec. Surfaces/others,0.54,,2194.2749067046034,
Run Time,E26,Dec. Surfaces/others,0.55,,2209.9003866954813,
Run Time,E26,Dec. Surfaces/others,0.56,,2229.31586278654,
Run Time,E26,Dec. Surfaces/others,0.57,,2265.312571815887,
Run Time,E26,Dec. Surfaces/others,0.58,,2301.3092808452343,
Run Time,E26,Dec. Surfaces/others,0.59,,2317.3387934686593,
Run Time,E26,Dec. Surfaces/others,0.6,,2330.130382350585,
Run Time,E26,Dec. Surfaces/others,0.61,,2348.493716856003,
Run Time,E26,Dec. Surfaces/others,0.62,,2371.702047555763,
Run Time,E26,Dec. Surfaces/others,0.63,,2395.4101701366794,
Run Time,E26,Dec. Surfaces/others,0.64,,2421.0063953797408,
Run Time,E26,Dec. Surfaces/others,0.65,,2446.602620622802,
Run Time,E26,Dec. Surfaces/others,0.66,,2462.88863212908,
Run Time,E26,Dec. Surfaces/others,0.67,,2477.949615512097,
Run Time,E26,Dec. Surfaces/others,0.68,,2486.7394450421784,
Run Time,E26,Dec. Surfaces/others,0.69,,2490.564611105352,
Run Time,E26,Dec. Surfaces/others,0.7,,2498.7889997632005,
Run Time,E26,Dec. Surfaces/others,0.71,,2521.530822983477,
Run Time,E26,Dec. Surfaces/others,0.72,,2544.272646203754,
Run Time,E26,Dec. Surfaces/others,0.73,,2554.9723238193724,
Run Time,E26,Dec. Surfaces/others,0.74,,2564.436909578103,
Run Time,E26,Dec. Surfaces/others,0.75,,2592.862843426032,
Run Time,E26,Dec. Surfaces/others,0.76,,2634.940947898184,
Run Time,E26,Dec. Surfaces/others,0.77,,2672.6943275341346,
Run Time,E26,Dec. Surfaces/others,0.78,,2697.866689464772,
Run Time,E26,Dec. Surfaces/others,0.79,,2723.039051395409,
Run Time,E26,Dec. Surfaces/others,0.8,,2776.5705352334526,
Run Time,E26,Dec. Surfaces/others,0.81,,2832.2289532145537,
Run Time,E26,Dec. Surfaces/others,0.82,,2860.9621169683323,
Run Time,E26,Dec. Surfaces/others,0.83,,2872.090306804248,
Run Time,E26,Dec. Surfaces/others,0.84,,2886.934041352387,
Run Time,E26,Dec. Surfaces/others,0.85,,2911.3762664071037,
Run Time,E26,Dec. Surfaces/others,0.86,,2935.8184914618214,
Run Time,E26,Dec. Surfaces/others,0.87,,2952.1880573174835,
Run Time,E26,Dec. Surfaces/others,0.88,,2968.163834919534,
Run Time,E26,Dec. Surfaces/others,0.89,,2976.7907582522216,
Run Time,E26,Dec. Surfaces/others,0.9,,2981.062804980841,
Run Time,E26,Dec. Surfaces/others,0.91,,2988.6252899820174,
Run Time,E26,Dec. Surfaces/others,0.92,,3003.7810940737068,
Run Time,E26,Dec. Surfaces/others,0.93,,3018.9368981653947,
Run Time,E26,Dec. Surfaces/others,0.94,,3074.041787302701,
Run Time,E26,Dec. Surfaces/others,0.95,,3130.09784513157,
Run Time,E26,Dec. Surfaces/others,0.96,,3149.838100478228,
Run Time,E26,Dec. Surfaces/others,0.97,,3150.1234616379857,
Run Time,E26,Dec. Surfaces/others,0.98,,3224.9515945530547,
Run Time,E26,Dec. Surfaces/others,0.99,,3454.1897546755486,
Run Time,E26,Dec. Surfaces/others,1.0,,3683.427914798042,
Run Time,E26,Shrink Sleeve,0.5,,4885.885833333334,
Run Time,E26,Shrink Sleeve,0.51,,4896.302436793979,
Run Time,E26,Shrink Sleeve,0.52,,4901.382699760215,
Run Time,E26,Shrink Sleeve,0.53,,4911.596905467717,
Run Time,E26,Shrink Sleeve,0.54,,4930.835985452174,
Run Time,E26,Shrink Sleeve,0.55,,4960.087892993598,
Run Time,E26,Shrink Sleeve,0.56,,4984.435988582954,
Run Time,E26,Shrink Sleeve,0.57,,4987.104568346798,
Run Time,E26,Shrink Sleeve,0.58,,5001.21569042834,
Run Time,E26,Shrink Sleeve,0.59,,5014.931627851092,
Run Time,E26,Shrink Sleeve,0.6,,5025.582621108333,
Run Time,E26,Shrink Sleeve,0.61,,5043.541088241252,
Run Time,E26,Shrink Sleeve,0.62,,5051.005158321518,
Run Time,E26,Shrink Sleeve,0.63,,5061.642169787862,
Run Time,E26,Shrink Sleeve,0.64,,5069.004711981477,
Run Time,E26,Shrink Sleeve,0.65,,5080.7969513755415,
Run Time,E26,Shrink Sleeve,0.66,,5099.995327290501,
Run Time,E26,Shrink Sleeve,0.67,,5121.1329188473965,
Run Time,E26,Shrink Sleeve,0.68,,5126.758457412582,
Run Time,E26,Shrink Sleeve,0.69,,5130.171322404771,
Run Time,E26,Shrink Sleeve,0.7,,5132.77099789516,
Run Time,E26,Shrink Sleeve,0.71,,5154.091577517341,
Run Time,E26,Shrink Sleeve,0.72,,5166.405816006791,
Run Time,E26,Shrink Sleeve,0.73,,5180.086887802397,
Run Time,E26,Shrink Sleeve,0.74,,5202.421347519159,
Run Time,E26,Shrink Sleeve,0.75,,5209.5272420645315,
Run Time,E26,Shrink Sleeve,0.76,,5218.326494966757,
Run Time,E26,Shrink Sleeve,0.77,,5233.0489338128245,
Run Time,E26,Shrink Sleeve,0.78,,5256.737057424115,
Run Time,E26,Shrink Sleeve,0.79,,5274.149552863608,
Run Time,E26,Shrink Sleeve,0.8,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.81,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.82,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.83,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.84,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.85,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.86,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.87,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.88,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.89,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.9,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.91,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.92,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.93,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.94,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.95,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.96,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.97,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.98,,5304.12439280812,
Run Time,E26,Shrink Sleeve,0.99,,5304.12439280812,
Run Time,E26,Shrink Sleeve,1.0,,5304.12439280812,
Run Time,E26,Dec. Surfaces/others,0.5,,,
Run Time,E26,Dec. Surfaces/others,0.51,,,
Run Time,E26,Dec. Surfaces/others,0.52,,,
Run Time,E26,Dec. Surfaces/others,0.53,,,
Run Time,E26,Dec. Surfaces/others,0.54,,,
Run Time,E26,Dec. Surfaces/others,0.55,,,
Run Time,E26,Dec. Surfaces/others,0.56,,,
Run Time,E26,Dec. Surfaces/others,0.57,,,
Run Time,E26,Dec. Surfaces/others,0.58,,,
Run Time,E26,Dec. Surfaces/others,0.59,,,
Run Time,E26,Dec. Surfaces/others,0.6,,,
Run Time,E26,Dec. Surfaces/others,0.61,,,
Run Time,E26,Dec. Surfaces/others,0.62,,,
Run Time,E26,Dec. Surfaces/others,0.63,,,
Run Time,E26,Dec. Surfaces/others,0.64,,,
Run Time,E26,Dec. Surfaces/others,0.65,,,
Run Time,E26,Dec. Surfaces/others,0.66,,,
Run Time,E26,Dec. Surfaces/others,0.67,,,
Run Time,E26,Dec. Surfaces/others,0.68,,,
Run Time,E26,Dec. Surfaces/others,0.69,,,
Run Time,E26,Dec. Surfaces/others,0.7,,,
Run Time,E26,Dec. Surfaces/others,0.71,,,
Run Time,E26,Dec. Surfaces/others,0.72,,,
Run Time,E26,Dec. Surfaces/others,0.73,,,
Run Time,E26,Dec. Surfaces/others,0.74,,,
Run Time,E26,Dec. Surfaces/others,0.75,,,
Run Time,E26,Dec. Surfaces/others,0.76,,,
Run Time,E26,Dec. Surfaces/others,0.77,,,
Run Time,E26,Dec. Surfaces/others,0.78,,,
Run Time,E26,Dec. Surfaces/others,0.79,,,
Run Time,E26,Dec. Surfaces/others,0.8,,,
Run Time,E26,Dec. Surfaces/others,0.81,,,
Run Time,E26,Dec. Surfaces/others,0.82,,,
Run Time,E26,Dec. Surfaces/others,0.83,,,
Run Time,E26,Dec. Surfaces/others,0.84,,,
Run Time,E26,Dec. Surfaces/others,0.85,,,
Run Time,E26,Dec. Surfaces/others,0.86,,,
Run Time,E26,Dec. Surfaces/others,0.87,,,
Run Time,E26,Dec. Surfaces/others,0.88,,,
Run Time,E26,Dec. Surfaces/others,0.89,,,
Run Time,E26,Dec. Surfaces/others,0.9,,,
Run Time,E26,Dec. Surfaces/others,0.91,,,
Run Time,E26,Dec. Surfaces/others,0.92,,,
Run Time,E26,Dec. Surfaces/others,0.93,,,
Run Time,E26,Dec. Surfaces/others,0.94,,,
Run Time,E26,Dec. Surfaces/others,0.95,,,
Run Time,E26,Dec. Surfaces/others,0.96,,,
Run Time,E26,Dec. Surfaces/others,0.97,,,
Run Time,E26,Dec. Surfaces/others,0.98,,,
Run Time,E26,Dec. Surfaces/others,0.99,,,
Run Time,E26,Dec. Surfaces/others,1.0,,,
Run Time,E26,Shrink Sleeve,0.5,,,
Run Time,E26,Shrink Sleeve,0.51,,,
Run Time,E26,Shrink Sleeve,0.52,,,
Run Time,E26,Shrink Sleeve,0.53,,,
Run Time,E26,Shrink Sleeve,0.54,,,
Run Time,E26,Shrink Sleeve,0.55,,,
Run Time,E26,Shrink Sleeve,0.56,,,
Run Time,E26,Shrink Sleeve,0.57,,,
Run Time,E26,Shrink Sleeve,0.58,,,
Run Time,E26,Shrink Sleeve,0.59,,,
Run Time,E26,Shrink Sleeve,0.6,,,
Run Time,E26,Shrink Sleeve,0.61,,,
Run Time,E26,Shrink Sleeve,0.62,,,
Run Time,E26,Shrink Sleeve,0.63,,,
Run Time,E26,Shrink Sleeve,0.64,,,
Run Time,E26,Shrink Sleeve,0.65,,,
Run Time,E26,Shrink Sleeve,0.66,,,
Run Time,E26,Shrink Sleeve,0.67,,,
Run Time,E26,Shrink Sleeve,0.68,,,
Run Time,E26,Shrink Sleeve,0.69,,,
Run Time,E26,Shrink Sleeve,0.7,,,
Run Time,E26,Shrink Sleeve,0.71,,,
Run Time,E26,Shrink Sleeve,0.72,,,
Run Time,E26,Shrink Sleeve,0.73,,,
Run Time,E26,Shrink Sleeve,0.74,,,
Run Time,E26,Shrink Sleeve,0.75,,,
Run Time,E26,Shrink Sleeve,0.76,,,
Run Time,E26,Shrink Sleeve,0.77,,,
Run Time,E26,Shrink Sleeve,0.78,,,
Run Time,E26,Shrink Sleeve,0.79,,,
Run Time,E26,Shrink Sleeve,0.8,,,
Run Time,E26,Shrink Sleeve,0.81,,,
Run Time,E26,Shrink Sleeve,0.82,,,
Run Time,E26,Shrink Sleeve,0.83,,,
Run Time,E26,Shrink Sleeve,0.84,,,
Run Time,E26,Shrink Sleeve,0.85,,,
Run Time,E26,Shrink Sleeve,0.86,,,
Run Time,E26,Shrink Sleeve,0.87,,,
Run Time,E26,Shrink Sleeve,0.88,,,
Run Time,E26,Shrink Sleeve,0.89,,,
Run Time,E26,Shrink Sleeve,0.9,,,
Run Time,E26,Shrink Sleeve,0.91,,,
Run Time,E26,Shrink Sleeve,0.92,,,
Run Time,E26,Shrink Sleeve,0.93,,,
Run Time,E26,Shrink Sleeve,0.94,,,
Run Time,E26,Shrink Sleeve,0.95,,,
Run Time,E26,Shrink Sleeve,0.96,,,
Run Time,E26,Shrink Sleeve,0.97,,,
Run Time,E26,Shrink Sleeve,0.98,,,
Run Time,E26,Shrink Sleeve,0.99,,,
Run Time,E26,Shrink Sleeve,1.0,,,
Net Quantity Produced,E27,Shrink Sleeve,0.5,9527580.296999983,,
Net Quantity Produced,E27,Shrink Sleeve,0.51,9563239.811070748,,
Net Quantity Produced,E27,Shrink Sleeve,0.52,9587317.85404276,,
Net Quantity Produced,E27,Shrink Sleeve,0.53,9608428.141264724,,
Net Quantity Produced,E27,Shrink Sleeve,0.54,9638946.024679866,,
Net Quantity Produced,E27,Shrink Sleeve,0.55,9655498.76548836,,
Net Quantity Produced,E27,Shrink Sleeve,0.56,9697214.984038973,,
Net Quantity Produced,E27,Shrink Sleeve,0.57,9709587.66624715,,
Net Quantity Produced,E27,Shrink Sleeve,0.58,9736174.71504362,,
Net Quantity Produced,E27,Shrink Sleeve,0.59,9758999.095363263,,
Net Quantity Produced,E27,Shrink Sleeve,0.6,9765733.127333626,,
Net Quantity Produced,E27,Shrink Sleeve,0.61,9785559.134574652,,
Net Quantity Produced,E27,Shrink Sleeve,0.62,9804525.761902496,,
Net Quantity Produced,E27,Shrink Sleeve,0.63,9832488.069117175,,
Net Quantity Produced,E27,Shrink Sleeve,0.64,9857365.785275778,,
Net Quantity Produced,E27,Shrink Sleeve,0.65,9880263.7710717,,
Net Quantity Produced,E27,Shrink Sleeve,0.66,9888760.93372657,,
Net Quantity Produced,E27,Shrink Sleeve,0.67,9918337.955947276,,
Net Quantity Produced,E27,Shrink Sleeve,0.68,9937810.257917607,,
Net Quantity Produced,E27,Shrink Sleeve,0.69,9958833.377566854,,
Net Quantity Produced,E27,Shrink Sleeve,0.7,9973371.801716724,,
Net Quantity Produced,E27,Shrink Sleeve,0.71,9986064.646830317,,
Net Quantity Produced,E27,Shrink Sleeve,0.72,10030237.618628155,,
Net Quantity Produced,E27,Shrink Sleeve,0.73,10067455.808915796,,
Net Quantity Produced,E27,Shrink Sleeve,0.74,10082753.205722893,,
Net Quantity Produced,E27,Shrink Sleeve,0.75,10105449.830813034,,
Net Quantity Produced,E27,Shrink Sleeve,0.76,10148010.39717157,,
Net Quantity Produced,E27,Shrink Sleeve,0.77,10183323.48468648,,
Net Quantity Produced,E27,Shrink Sleeve,0.78,10216711.704020388,,
Net Quantity Produced,E27,Shrink Sleeve,0.79,10248628.24851582,,
Net Quantity Produced,E27,Shrink Sleeve,0.8,10302344.305373086,,
Net Quantity Produced,E27,Shrink Sleeve,0.81,10379709.333092598,,
Net Quantity Produced,E27,Shrink Sleeve,0.82,10435677.841389092,,
Net Quantity Produced,E27,Shrink Sleeve,0.83,10498850.138252227,,
Net Quantity Produced,E27,Shrink Sleeve,0.84,10542725.350253416,,
Net Quantity Produced,E27,Shrink Sleeve,0.85,10572021.947129054,,
Net Quantity Produced,E27,Shrink Sleeve,0.86,10615085.623898303,,
Net Quantity Produced,E27,Shrink Sleeve,0.87,10664340.313316042,,
Net Quantity Produced,E27,Shrink Sleeve,0.88,10727837.707699733,,
Net Quantity Produced,E27,Shrink Sleeve,0.89,10759049.461989887,,
Net Quantity Produced,E27,Shrink Sleeve,0.9,10799443.248839207,,
Net Quantity Produced,E27,Shrink Sleeve,0.91,10864604.609861745,,
Net Quantity Produced,E27,Shrink Sleeve,0.92,10984295.143280452,,
Net Quantity Produced,E27,Shrink Sleeve,0.93,11034813.863657722,,
Net Quantity Produced,E27,Shrink Sleeve,0.94,11154591.127548857,,
Net Quantity Produced,E27,Shrink Sleeve,0.95,11267946.804029364,,
Net Quantity Produced,E27,Shrink Sleeve,0.96,11452271.209097246,,
Net Quantity Produced,E27,Shrink Sleeve,0.97,11827329.097204005,,
Net Quantity Produced,E27,Shrink Sleeve,0.98,12431788.645396385,,
Net Quantity Produced,E27,Shrink Sleeve,0.99,13004704.76092708,,
Net Quantity Produced,E27,Shrink Sleeve,1.0,28546656.55800972,,
Net Quantity Produced,E27,Shrink Sleeve,0.5,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.51,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.52,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.53,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.54,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.55,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.56,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.57,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.58,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.59,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.6,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.61,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.62,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.63,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.64,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.65,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.66,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.67,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.68,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.69,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.7,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.71,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.72,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.73,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.74,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.75,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.76,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.77,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.78,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.79,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.8,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.81,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.82,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.83,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.84,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.85,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.86,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.87,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.88,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.89,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.9,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.91,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.92,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.93,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.94,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.95,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.96,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.97,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.98,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.99,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,1.0,,9527580.296999983,
Net Quantity Produced,E27,Shrink Sleeve,0.5,,,
Net Quantity Produced,E27,Shrink Sleeve,0.51,,,
Net Quantity Produced,E27,Shrink Sleeve,0.52,,,
Net Quantity Produced,E27,Shrink Sleeve,0.53,,,
Net Quantity Produced,E27,Shrink Sleeve,0.54,,,
Net Quantity Produced,E27,Shrink Sleeve,0.55,,,
Net Quantity Produced,E27,Shrink Sleeve,0.56,,,
Net Quantity Produced,E27,Shrink Sleeve,0.57,,,
Net Quantity Produced,E27,Shrink Sleeve,0.58,,,
Net Quantity Produced,E27,Shrink Sleeve,0.59,,,
Net Quantity Produced,E27,Shrink Sleeve,0.6,,,
Net Quantity Produced,E27,Shrink Sleeve,0.61,,,
Net Quantity Produced,E27,Shrink Sleeve,0.62,,,
Net Quantity Produced,E27,Shrink Sleeve,0.63,,,
Net Quantity Produced,E27,Shrink Sleeve,0.64,,,
Net Quantity Produced,E27,Shrink Sleeve,0.65,,,
Net Quantity Produced,E27,Shrink Sleeve,0.66,,,
Net Quantity Produced,E27,Shrink Sleeve,0.67,,,
Net Quantity Produced,E27,Shrink Sleeve,0.68,,,
Net Quantity Produced,E27,Shrink Sleeve,0.69,,,
Net Quantity Produced,E27,Shrink Sleeve,0.7,,,
Net Quantity Produced,E27,Shrink Sleeve,0.71,,,
Net Quantity Produced,E27,Shrink Sleeve,0.72,,,
Net Quantity Produced,E27,Shrink Sleeve,0.73,,,
Net Quantity Produced,E27,Shrink Sleeve,0.74,,,
Net Quantity Produced,E27,Shrink Sleeve,0.75,,,
Net Quantity Produced,E27,Shrink Sleeve,0.76,,,
Net Quantity Produced,E27,Shrink Sleeve,0.77,,,
Net Quantity Produced,E27,Shrink Sleeve,0.78,,,
Net Quantity Produced,E27,Shrink Sleeve,0.79,,,
Net Quantity Produced,E27,Shrink Sleeve,0.8,,,
Net Quantity Produced,E27,Shrink Sleeve,0.81,,,
Net Quantity Produced,E27,Shrink Sleeve,0.82,,,
Net Quantity Produced,E27,Shrink Sleeve,0.83,,,
Net Quantity Produced,E27,Shrink Sleeve,0.84,,,
Net Quantity Produced,E27,Shrink Sleeve,0.85,,,
Net Quantity Produced,E27,Shrink Sleeve,0.86,,,
Net Quantity Produced,E27,Shrink Sleeve,0.87,,,
Net Quantity Produced,E27,Shrink Sleeve,0.88,,,
Net Quantity Produced,E27,Shrink Sleeve,0.89,,,
Net Quantity Produced,E27,Shrink Sleeve,0.9,,,
Net Quantity Produced,E27,Shrink Sleeve,0.91,,,
Net Quantity Produced,E27,Shrink Sleeve,0.92,,,
Net Quantity Produced,E27,Shrink Sleeve,0.93,,,
Net Quantity Produced,E27,Shrink Sleeve,0.94,,,
Net Quantity Produced,E27,Shrink Sleeve,0.95,,,
Net Quantity Produced,E27,Shrink Sleeve,0.96,,,
Net Quantity Produced,E27,Shrink Sleeve,0.97,,,
Net Quantity Produced,E27,Shrink Sleeve,0.98,,,
Net Quantity Produced,E27,Shrink Sleeve,0.99,,,
Net Quantity Produced,E27,Shrink Sleeve,1.0,,,
Run Time,E27,Shrink Sleeve,0.5,8403.696111111112,,
Run Time,E27,Shrink Sleeve,0.51,8435.149188427602,,
Run Time,E27,Shrink Sleeve,0.52,8456.386958121422,,
Run Time,E27,Shrink Sleeve,0.53,8475.007051901952,,
Run Time,E27,Shrink Sleeve,0.54,8501.92501115084,,
Run Time,E27,Shrink Sleeve,0.55,8516.525171865767,,
Run Time,E27,Shrink Sleeve,0.56,8553.320497927141,,
Run Time,E27,Shrink Sleeve,0.57,8564.233684498722,,
Run Time,E27,Shrink Sleeve,0.58,8587.684494842159,,
Run Time,E27,Shrink Sleeve,0.59,8607.816485353025,,
Run Time,E27,Shrink Sleeve,0.6,8613.75616326886,,
Run Time,E27,Shrink Sleeve,0.61,8631.243472192691,,
Run Time,E27,Shrink Sleeve,0.62,8647.972774633323,,
Run Time,E27,Shrink Sleeve,0.63,8672.636616351003,,
Run Time,E27,Shrink Sleeve,0.64,8694.579728874673,,
Run Time,E27,Shrink Sleeve,0.65,8714.77664227629,,
Run Time,E27,Shrink Sleeve,0.66,8722.271469979889,,
Run Time,E27,Shrink Sleeve,0.67,8748.35955308874,,
Run Time,E27,Shrink Sleeve,0.68,8765.534880217076,,
Run Time,E27,Shrink Sleeve,0.69,8784.078088810702,,
Run Time,E27,Shrink Sleeve,0.7,8796.901543946358,,
Run Time,E27,Shrink Sleeve,0.71,8808.097126643639,,
Run Time,E27,Shrink Sleeve,0.72,8847.059404550717,,
Run Time,E27,Shrink Sleeve,0.73,8879.8872948684,,
Run Time,E27,Shrink Sleeve,0.74,8893.380193385183,,
Run Time,E27,Shrink Sleeve,0.75,8913.399498818424,,
Run Time,E27,Shrink Sleeve,0.76,8950.93957246194,,
